match_id,tournament_id,bot_a,bot_a_name,bot_a_commit,bot_b,bot_b_name,bot_b_commit,map,map_set,seed,tle,kind,winner,score_a,win_condition,turns,resign_message,a_titanium,a_titanium_collected,a_units,a_buildings,b_titanium,b_titanium_collected,b_units,b_buildings,status,error,duration_s,host,lsf_job,finished_at
000356e0ccfba601,jon-new-818f3b4,siege_v2@9713344,siege_v2,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,atoll,official,1,0,rating,b,0.0,core_destroyed,52,,247,0,5,3,80,280,12,24,ok,,3.998,n-62-11-50,29000498,2026-08-01T18:36:15+0200
000543dac1e41a82,jon-new-818f3b4,vanguard@bb03f14,vanguard,bb03f14,vanguard@259c188,vanguard,259c188,showdown,official,1,0,rating,b,0.0,core_destroyed,86,,38,10,5,24,60,280,14,25,ok,,5.015,n-62-21-92,29000498,2026-08-01T18:34:39+0200
000c5fde988a01af,jon-new-818f3b4,vanguard_oracle@75591b7,vanguard_oracle,75591b7,jonbot@9713344,jonbot,9713344,aurora,official,1,0,rating,a,1.0,core_destroyed,44,,110,180,12,9,286,0,5,0,ok,,3.649,n-62-11-62,29000498,2026-08-01T18:38:56+0200
000d3c30a490da29,jon-new-818f3b4,vg_v6@9713344,vg_v6,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,atoll,official,1,0,rating,b,0.0,core_destroyed,88,,101,200,6,7,69,640,18,29,ok,,6.271,n-62-29-24,29000498,2026-08-01T18:37:45+0200
00134e2dc39a3b61,jon-new-818f3b4,mistral@ba943b9,mistral,ba943b9,vanguard@bb03f14,vanguard,bb03f14,pinch,official,1,0,rating,a,1.0,core_destroyed,30,,60,0,11,1,48,100,9,16,ok,,5.271,n-62-30-24,29000498,2026-08-01T18:34:37+0200
00304348931bc385,jon-new-818f3b4,vanguard@17ad456,vanguard,17ad456,undertow_oracle@75591b7,undertow_oracle,75591b7,quarry,official,1,0,rating,b,0.0,core_destroyed,72,,72,400,9,16,69,280,11,22,ok,,5.296,n-62-28-27,29000498,2026-08-01T18:35:01+0200
003bf83b811b825a,jon-new-818f3b4,undertow_oracle@75591b7,undertow_oracle,75591b7,jonbot_190003d@da3fd8a,jonbot_190003d,da3fd8a,hive,official,1,0,rating,a,1.0,core_destroyed,59,,69,250,10,35,249,70,4,16,ok,,3.16,n-62-11-56,29000498,2026-08-01T18:36:27+0200
00502fe5cc22b7ee,jon-new-818f3b4,v233_b@9713344,v233_b,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,fjord,official,1,0,rating,a,1.0,core_destroyed,139,,283,670,15,10,198,790,16,13,ok,,9.124,n-62-11-63,29000498,2026-08-01T18:35:50+0200
005ce8d389c5517b,jon-new-818f3b4,turtle@9713344,turtle,9713344,vanguard@bb03f14,vanguard,bb03f14,showdown,official,1,0,rating,b,0.0,core_destroyed,61,,76,0,9,6,118,450,10,38,ok,,4.205,n-62-21-91,29000498,2026-08-01T18:35:12+0200
005f71e7f208ef4e,jon-new-818f3b4,undertow_1ac7ac4@da3fd8a,undertow_1ac7ac4,da3fd8a,undertow_oracle@75591b7,undertow_oracle,75591b7,jackpot,official,1,0,rating,b,0.0,core_destroyed,84,,130,450,9,47,280,550,9,40,ok,,4.692,n-62-31-10,29000498,2026-08-01T18:38:42+0200
0073ebf43de5be5b,jon-new-818f3b4,undertow_oracle@75591b7,undertow_oracle,75591b7,lockin@9713344,lockin,9713344,aurora,official,1,0,rating,a,1.0,core_destroyed,60,,80,390,10,44,19,0,13,2,ok,,7.53,n-62-21-103,29000498,2026-08-01T18:37:06+0200
00765497cb0253a7,jon-new-818f3b4,vanguard_oracle@75591b7,vanguard_oracle,75591b7,undertow@da3fd8a,undertow,da3fd8a,vault,official,1,0,rating,a,1.0,core_destroyed,44,,81,190,11,7,66,180,12,6,ok,,5.16,n-62-29-10,29000498,2026-08-01T18:38:13+0200
007df64ed5a03bde,jon-new-818f3b4,riptide@9713344,riptide,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,hive,official,1,0,rating,b,0.0,core_destroyed,112,,121,260,5,16,417,980,12,44,ok,,7.111,n-62-29-12,29000498,2026-08-01T18:36:39+0200
008d0cd8818cac61,jon-new-818f3b4,vanguard@259c188,vanguard,259c188,vanguard@bb03f14,vanguard,bb03f14,duel,official,1,0,rating,a,1.0,core_destroyed,43,,60,220,11,18,123,200,9,12,ok,,4.454,n-62-11-66,29000498,2026-08-01T18:35:15+0200
009b10a14f30146c,jon-new-818f3b4,vg_v1@9713344,vg_v1,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,runestone,official,1,0,rating,b,0.0,core_destroyed,85,,97,220,4,20,60,360,14,36,ok,,6.267,n-62-30-25,29000498,2026-08-01T18:37:03+0200
00ad1c5f677c0e58,jon-new-818f3b4,frontier_v2@9713344,frontier_v2,9713344,vanguard@bb03f14,vanguard,bb03f14,longship,official,1,0,rating,b,0.0,core_destroyed,43,,152,0,7,3,72,220,11,19,ok,,3.93,n-62-21-62,29000498,2026-08-01T18:33:40+0200
00c672cf397a7c5e,jon-new-818f3b4,v233_a@9713344,v233_a,9713344,vanguard_oracle@75591b7,vanguard_oracle,75591b7,crossfire,official,1,0,rating,a,1.0,core_destroyed,124,,195,210,10,8,90,490,12,5,ok,,4.984,n-62-11-66,29000498,2026-08-01T18:39:14+0200
00cf853c01d7895f,jon-new-818f3b4,riptide@9713344,riptide,9713344,vanguard_oracle@75591b7,vanguard_oracle,75591b7,bridge,official,1,0,rating,b,0.0,core_destroyed,74,,105,80,3,8,163,150,10,7,ok,,3.959,n-62-21-103,29000498,2026-08-01T18:38:30+0200
00d2faf04a00f711,jon-new-818f3b4,uw_v2@9713344,uw_v2,9713344,vanguard@bb03f14,vanguard,bb03f14,sprint,official,1,0,rating,b,0.0,core_destroyed,49,,59,0,9,9,70,230,9,22,ok,,3.759,n-62-31-19,29000498,2026-08-01T18:33:55+0200
00decd2aeebea7b9,jon-new-818f3b4,attack_wave_v1@9713344,attack_wave_v1,9713344,undertow_oracle@75591b7,undertow_oracle,75591b7,string,official,1,0,rating,b,0.0,core_destroyed,53,,287,0,3,2,249,360,8,10,ok,,2.634,n-62-11-61,29000498,2026-08-01T18:36:11+0200
